Survey name,Operator,Dates,Data type,Datum,North lat,South lat,East long,West long,SEGY size,Navigation size,SEGY zip,Navigation zip,URL
B-80B-87-LA,Bureau of Ocean Energy Management,1987,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.98025,27.84632,-92.4519,-92.58809,(494.1 MB),(1.2 KB),https://walrus.wr.usgs.gov/namss/data/1987/namss.B-80B-87-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-80b-87-la.zip,https://walrus.wr.usgs.gov/namss/survey/b-80b-87-la
B-80C-87-LA,Bureau of Ocean Energy Management,1987,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.93497,27.58456,-92.09537,-92.39157,(21.7 GB),(1.2 KB),https://walrus.wr.usgs.gov/namss/data/1987/namss.B-80C-87-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-80c-87-la.zip,https://walrus.wr.usgs.gov/namss/survey/b-80c-87-la
B-80D-87-LA,Bureau of Ocean Energy Management,1987,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.93439,27.7156,-92.09539,-92.33933,(419.3 MB),(1.2 KB),https://walrus.wr.usgs.gov/namss/data/1987/namss.B-80D-87-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-80d-87-la.zip,https://walrus.wr.usgs.gov/namss/survey/b-80d-87-la
B-80E-87-LA,Bureau of Ocean Energy Management,1987,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.91869,27.71564,-92.10274,-92.33211,(420.0 MB),(29.3 KB),https://walrus.wr.usgs.gov/namss/data/1987/namss.B-80E-87-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-80e-87-la.zip,https://walrus.wr.usgs.gov/namss/survey/b-80e-87-la
B-80F-87-LA,Bureau of Ocean Energy Management,1987,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.93378,27.71668,-92.09601,-92.34099,(834.1 MB),(1.2 KB),https://walrus.wr.usgs.gov/namss/data/1987/namss.B-80F-87-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-80f-87-la.zip,https://walrus.wr.usgs.gov/namss/survey/b-80f-87-la
B-81-92-LA,Bureau of Ocean Energy Management,1992,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.53098,28.26584,-92.98728,-93.24201,(13.6 GB),(2.2 KB),https://walrus.wr.usgs.gov/namss/data/1992/namss.B-81-92-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2018/01/23/144039813416/B-81-92-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-81-92-la
B-82-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.73873,29.48009,-88.72714,-88.96553,(3.8 GB),(2.1 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-82-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/01/113147340674/B-82-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-82-93-la
B-82-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.29554,29.08957,-91.515,-91.7225,(6.2 GB),(1.9 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-82-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/18/144645662646/B-82-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-82-94-la
B-82a-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.21409,29.04939,-91.70953,-91.80432,(2.5 GB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-82a-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/18/150700178135/B-82a-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-82a-94-la
B-82b-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.2218,29.01023,-91.28455,-91.5218,(7.4 GB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-82b-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/18/153414442283/B-82b-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-82b-94-la
B-82c-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.08996,28.89022,-91.52119,-91.75654,(6.5 GB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-82c-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/18/155123161231/B-82c-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-82c-94-la
B-83-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.63031,29.59064,-88.88511,-88.93752,(42.2 MB),(2.0 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-83-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/01/113823630604/B-83-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-83-93-la
B-84-75-LA,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.89212,28.76938,-89.26235,-89.44727,(496.8 MB),(6.0 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-84-75-LA.mcs.aquapulse.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-84-75-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-84-75-la
B-84-90-LA,Bureau of Ocean Energy Management,1990,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.93042,28.76033,-87.86468,-88.06822,(520.2 MB),(1.8 KB),https://walrus.wr.usgs.gov/namss/data/1990/namss.B-84-90-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/04/19/113830234384/B-84-90-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-84-90-la
B-84a-90-LA,Bureau of Ocean Energy Management,1990,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.93492,28.86044,-87.9059,-88.0056,(431.1 MB),(3.0 KB),https://walrus.wr.usgs.gov/namss/data/1990/namss.B-84a-90-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/04/19/115105273954/B-84a-90-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-84a-90-la
B-85-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.17321,29.12812,-89.78126,-89.85384,(78.8 MB),(1.4 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-85-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/20/110646316744/B-85-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-85-94-la
B-86-82-LA,Bureau of Ocean Energy Management,1982,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.94587,28.84262,-91.00912,-91.18302,(10.0 MB),(18.3 KB),https://walrus.wr.usgs.gov/namss/data/1982/namss.B-86-82-LA.mcs.aquapulse.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-86-82-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-86-82-la
B-87-92-LA,Bureau of Ocean Energy Management,1992,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.04596,27.92089,-91.85298,-92.1607,(12.5 GB),(1.9 KB),https://walrus.wr.usgs.gov/namss/data/1992/namss.B-87-92-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2018/01/23/162140568986/B-87-92-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-87-92-la
B-87-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.45318,28.12192,-90.35332,-90.77191,(44.2 GB),(2.0 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-87-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/01/143443677530/B-87-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-87-93-la
B-88-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.53697,28.10162,-89.60397,-90.06529,(7.2 GB),(2.0 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-88-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/01/115946534577/B-88-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-88-93-la
B-88a-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.42097,28.34169,-89.93338,-90.02795,(8.1 MB),(1.9 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-88a-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/01/133118030685/B-88a-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-88a-93-la
B-88b-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.39969,28.35865,-90.00215,-90.04855,(8.1 MB),(1.9 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-88b-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/01/145339881587/B-88b-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-88b-93-la
B-88c-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.43312,28.34368,-89.66717,-89.78796,(77.6 MB),(1.9 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-88c-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/01/150729862281/B-88c-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-88c-93-la
B-88d-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.39867,27.88958,-90.89086,-91.1473,(37.9 GB),(15.7 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-88d-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/01/161614851226/B-88d-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-88d-93-la
B-88e-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.32128,28.16875,-89.60647,-89.784,(349.2 MB),(2.3 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-88e-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/08/113900381501/B-88e-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-88e-93-la
B-89-77-LA,Bureau of Ocean Energy Management,1977,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.31441,28.30975,-93.34701,-93.46587,(2.4 MB),(2.1 KB),https://walrus.wr.usgs.gov/namss/data/1977/namss.B-89-77-LA.mcs.aquapulse.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-89-77-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-89-77-la
B-89-88-LA,Bureau of Ocean Energy Management,1988,2D Multichannel Seismic,North American Datum 1927 (NAD27),,,,,(974.7 KB),(53.7 KB),https://walrus.wr.usgs.gov/namss/data/1988/namss.B-89-88-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/04/12/120908809345/B-89-88-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-89-88-la
B-89-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.88253,27.5251,-93.15791,-93.43406,(22.9 GB),(1.7 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-89-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/03/20/141331321313/B-89-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-89-91-la
B-89-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.53639,29.08011,-92.57333,-93.01817,(4.5 GB),(4.1 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-89-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/20/112509019064/B-89-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-89-94-la
B-89a-91-LA,Bureau of Ocean Energy Management,1991,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.58749,27.54358,-93.25598,-93.32112,(304.1 MB),(1.7 KB),https://walrus.wr.usgs.gov/namss/data/1991/namss.B-89a-91-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/03/20/142438600931/B-89a-91-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-89a-91-la
B-89a-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.53639,29.20189,-92.57749,-93.01817,(15.3 GB),(1.5 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-89a-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/20/130926262687/B-89a-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-89a-94-la
B-91-94-LA,Bureau of Ocean Energy Management,1994,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.37358,27.91816,-90.09639,-90.4108,(46.7 GB),(1.5 KB),https://walrus.wr.usgs.gov/namss/data/1994/namss.B-91-94-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2020/02/20/132509621272/B-91-94-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-91-94-la
B-92-81-LA,Bureau of Ocean Energy Management,1981,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.44871,26.73809,-90.30362,-93.49875,(66.5 MB),(201.0 KB),https://walrus.wr.usgs.gov/namss/data/1981/namss.B-92-81-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-92-81-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-92-81-la
B-93-75-LA,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.14276,28.99202,-89.47084,-89.71354,(22.2 MB),(13.3 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-93-75-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-93-75-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-93-75-la
B-93-84-LA,Bureau of Ocean Energy Management,1984,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.65658,26.8646,-87.55596,-90.81767,(2.7 GB),(3.0 MB),https://walrus.wr.usgs.gov/namss/data/1984/namss.B-93-84-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/03/b-93-84-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-93-84-la
B-93-90-LA,Bureau of Ocean Energy Management,1990,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.56118,28.34322,-92.71386,-93.00304,(13.7 GB),(1.8 KB),https://walrus.wr.usgs.gov/namss/data/1990/namss.B-93-90-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2016/11/17/133528772112/B-93-90-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-93-90-la
B-93a-90-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.60674,28.31006,-90.71049,-91.17527,(4.6 GB),(5.4 KB),https://walrus.wr.usgs.gov/namss/data/1990/namss.B-93a-90-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/07/29/142951367369/B-93a-90-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-93a-90-la
B-94-77-LA,Bureau of Ocean Energy Management,1977,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.64367,29.51966,-88.71968,-88.87785,(8.0 MB),(7.2 KB),https://walrus.wr.usgs.gov/namss/data/1977/namss.B-94-77-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-94-77-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-94-77-la
B-94-84-LA,Bureau of Ocean Energy Management,1984,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.37295,27.23603,-91.89574,-96.74537,(298.0 MB),(1.0 MB),https://walrus.wr.usgs.gov/namss/data/1984/namss.B-94-84-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-94-84-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-94-84-la
B-94-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.40225,27.89027,-90.89144,-91.14612,(17.1 GB),(1.5 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-94-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/08/115815777426/B-94-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-94-93-la
B-94a-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.0623,28.01399,-91.0874,-91.14947,(190.9 MB),(1.9 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-94a-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/08/145531956230/B-94a-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-94a-93-la
B-95-77-LA,Bureau of Ocean Energy Management,1977,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.4573,29.35206,-88.58493,-88.68769,(4.6 MB),(6.4 KB),https://walrus.wr.usgs.gov/namss/data/1977/namss.B-95-77-LA.mcs.watergun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-95-77-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-95-77-la
B-95-89-LA,Bureau of Ocean Energy Management,1989,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.84868,27.87093,-90.26354,-91.56598,(2.3 GB),(1.8 MB),https://walrus.wr.usgs.gov/namss/data/1989/namss.B-95-89-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/02/08/100359860073/L89-95.segp1,https://walrus.wr.usgs.gov/namss/survey/b-95-89-la
B-95-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.7462,28.53998,-91.75504,-91.92677,(3.5 GB),(2.0 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-95-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/08/154608742476/B-95-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-95-93-la
B-95a-89-LA,Bureau of Ocean Energy Management,1989,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.84868,27.87093,-90.26354,-91.56598,(1.9 GB),(1.8 MB),https://walrus.wr.usgs.gov/namss/data/1989/namss.B-95a-89-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/02/08/104301456988/L89-95.segp1_10.46.39_AM,https://walrus.wr.usgs.gov/namss/survey/b-95a-89-la
B-95b-89-LA,Bureau of Ocean Energy Management,1989,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.31418,27.40715,-88.4807,-93.22215,(3.5 MB),(119.9 KB),https://walrus.wr.usgs.gov/namss/data/1989/namss.B-95b-89-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2017/02/08/104723898788/GOMSEGY14-6.segp1,https://walrus.wr.usgs.gov/namss/survey/b-95b-89-la
B-96-80-LA,Bureau of Ocean Energy Management,1980,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.9981,27.55886,-90.07925,-92.05123,(73.3 MB),(176.6 KB),https://walrus.wr.usgs.gov/namss/data/1980/namss.B-96-80-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-96-80-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-96-80-la
B-97-77-LA,Bureau of Ocean Energy Management,1977,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.58875,28.40639,-92.73071,-92.89171,(33.9 MB),(15.1 KB),https://walrus.wr.usgs.gov/namss/data/1977/namss.B-97-77-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-97-77-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-97-77-la
B-97-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.20319,27.81704,-90.89327,-91.21924,(38.0 GB),(4.4 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-97-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/08/155536621819/B-97-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-97-93-la
B-97a-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),28.15249,27.94888,-90.89142,-91.18938,(2.0 GB),(2.0 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-97a-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/08/160937595774/B-97a-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-97a-93-la
B-97b-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.98141,27.87778,-91.01579,-91.20192,(20.8 GB),(2.0 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-97b-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/08/162043597142/B-97b-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-97b-93-la
B-97c-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),27.93834,27.83557,-91.1154,-91.21792,(616.8 MB),(2.0 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-97c-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/09/095001467530/B-97c-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-97c-93-la
B-98-78-LA,Bureau of Ocean Energy Management,1978,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.67945,29.58009,-93.59369,-93.69341,(2.5 MB),(14.3 KB),https://walrus.wr.usgs.gov/namss/data/1978/namss.B-98-78-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-98-78-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-98-78-la
B-99-93-LA,Bureau of Ocean Energy Management,1993,3D Multichannel Seismic,North American Datum 1927 (NAD27),29.01632,28.8224,-90.50571,-90.75172,(4.1 GB),(1.5 KB),https://walrus.wr.usgs.gov/namss/data/1993/namss.B-99-93-LA.mcs3d.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2019/05/09/101055149823/B-99-93-LA.zip,https://walrus.wr.usgs.gov/namss/survey/b-99-93-la
B-C2-84-LA,Bureau of Ocean Energy Management,1984,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.25114,25.91234,-87.50781,-93.43196,(4.6 GB),(2.7 MB),https://walrus.wr.usgs.gov/namss/data/1984/namss.B-C2-84-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-c2-84-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-c2-84-la
B-C5-83-LA,Bureau of Ocean Energy Management,1983,2D Multichannel Seismic,North American Datum 1927 (NAD27),27.99801,26.19627,-88.0027,-91.84109,(100.5 MB),(201.2 KB),https://walrus.wr.usgs.gov/namss/data/1983/namss.B-C5-83-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-c5-83-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-c5-83-la
B-C9-76-LA,Bureau of Ocean Energy Management,1976,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.31276,28.71838,-90.94597,-91.83748,(16.3 MB),(36.7 KB),https://walrus.wr.usgs.gov/namss/data/1976/namss.B-C9-76-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-c9-76-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-c9-76-la
B-C9-82-LA,Bureau of Ocean Energy Management,1982,2D Multichannel Seismic,North American Datum 1927 (NAD27),28.38851,28.29134,-91.7917,-91.8712,(7.3 MB),(6.5 KB),https://walrus.wr.usgs.gov/namss/data/1982/namss.B-C9-82-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-c9-82-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-c9-82-la
B-L8-75-LA,Bureau of Ocean Energy Management,1975,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.8115,29.10891,-87.98869,-88.66293,(12.5 MB),(23.4 KB),https://walrus.wr.usgs.gov/namss/data/1975/namss.B-L8-75-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-l8-75-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-l8-75-la
B-L9-76-LA,Bureau of Ocean Energy Management,1976,2D Multichannel Seismic,North American Datum 1927 (NAD27),29.31133,28.74113,-90.79028,-91.82694,(44.5 MB),(34.7 KB),https://walrus.wr.usgs.gov/namss/data/1976/namss.B-L9-76-LA.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-l9-76-la.segp1,https://walrus.wr.usgs.gov/namss/survey/b-l9-76-la
B-P-66-AK,British Petroleum,1966,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.42186,70.18978,-150.04932,-150.67283,(3.7 MB),(40.1 KB),https://walrus.wr.usgs.gov/namss/data/1966/namss.B-P-66-AK.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-p-66-ak.420,https://walrus.wr.usgs.gov/namss/survey/b-p-66-ak
B-P-70-AR,British Petroleum,1970,2D Multichannel Seismic,North American Datum 1927 (NAD27),70.709,70.49702,-151.05016,-151.78179,(11.5 MB),(20.7 KB),https://walrus.wr.usgs.gov/namss/data/1970/namss.B-P-70-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-p-70-ar.420,https://walrus.wr.usgs.gov/namss/survey/b-p-70-ar
B-P-71-AR,British Petroleum,1971,2D Multichannel Seismic,North American Datum 1927 (NAD27),71.00247,70.38974,-147.86246,-152.34786,(63.7 MB),(105.7 KB),https://walrus.wr.usgs.gov/namss/data/1971/namss.B-P-71-AR.mcs.airgun.zip,https://walrus.wr.usgs.gov/namss/media/navigation/2015/09/01/b-p-71-ar.420,https://walrus.wr.usgs.gov/namss/survey/b-p-71-ar
